id,name
2136443074,Cy the Cyborg - Gun
233660801,Merely's Hover Surfboard
2846107063,SirMing's Diamond Bling
315617026,Dual Monster Axes
71597072,Creepy Zombie Monkey
1132884456,Chopper Broom
164015715,Cartoon Network Skateboard
104642550,Duck
178076831,Redcliff Crossbow
1402446243,Golden Dreams Convertible
315573586,Halloween Bow and Arrow
413200176,Unlucky Launcher
105189286,Furno's Sword and Shield
2221409781,Q-Bot Companion
59805584,Korblox Krossbow
218631128,Green Laser Scythe
30393548,Grapple Hook
206136361,Prehistoric Piercing Blade
93667422,Splinter's Staff
163488515,The 7D’s Grumpy
164369961,Magic Beach Towel 
150980377,Trophy of Wheeled Participation 2014
17527921,Ghost Bag
743687369,Green LAZER Hammer
66896542,Annoying Elf: Ostrichsized
37347081,Acursed Mummy Hand of Head Shot
2445084910,Ghostly Possessed Sword of Terror
87361508,Chimera
233520257,Joyful Periastron Epsilon
264990548,USA Sparkler 2015
3798370428,Ren the Red Fox Ranger Bow
164174293,Protest Sign: Explode the Fireworks
54130543,Sword Fish
790967234,Ship in a Bottle
880433057,Roblox Surfboard
108899214,Nerf Shoes
204095670,Epic Flail
553937189,Pizza Kunai
107458531,Grim Axe
62350883,Sword of Ancalagon 
77443436,Swordbreaker
80597060,Fake Chartreuse Periastron Gamma 
445127715,.
325758098,Bigfoot Boarder's Board
91445347,September Promo Health Core
78026639,1337 R0807
61916137,Chameleon Potion
1145080014,Heedless Horse
170903868,Taco Launcher
181355844,Dr. Gutpunch’s Glove
47262951,Bo Staff
292046825,Magical Unicorn Horseshoe
149222558,Five Kingdoms: Sky Raiders
183441634,Mega Bloks ® Hot Wheels ™ Truck
270562881,Panda’s Cellphone
95258660,Explosive Spy Pen
472607336,Turtle Backpack
116055112,Ogre Friend
11115851,Shadowy Ninja Star of the Silent House
70476451,Year of the Dragon Lantern
51346471,Twin Kodachi
64869906,Captain McGee's Throwin' Axe: A CVS Exclusive Item
