id,name
261826406,Cro-Minion Club
89203876,Celestial Staff
151292047,Staff of Staff
93722515,Halloween Transmuter
65979823,Magical Turkey Wand
116040807,ROBLOX World Tour Lightning Guitar
98411325,Spec Omega Biograft Energy Sword
190111117,Shards in the Code: Season One - Episode 1
95484098,Werewolf Claws
2548992615,Sea Dragon
153939226,Wild Bunny Horde Attack
96501454,Lightning Bolt Sword- A Gamestop Exclusive
537435862,Pua
21802000,Sword of Nefertiti
16200508,Surface Tool
46132907,Checkerboard Sword
1789547756,Keytar Sword
319656563,Dual Axe Monsters
116693764,Historic 'Timmy' Gun
521925833,Trophy of Participation 2016
18482562,Ra'k Guitar
66416602,??
16200420,Material Tool
189756588,Christmas Tree Sword
183665171,Neon Throwing Stars
184757813,Divine Guardian's Sword
64735604,Zombie Slayer
36017373,BuildCloneTest
1760406591,Glorious Sword
78665196,Katana of the Ninth Moon
342869414,BLOXY 2015
230516405,Rainbow Basket of Solitary Omega
23306097,Ocean Samurai
1469987740,The 5th Annual Bloxy Award
14492601,4-String Roblocaster Premiere Guitar
77443491,Sword of Darkness
24294400,The Unstoppable
27854500,Dance Potion
12562495,R-80
2221406451,Momo Companion
152971952,Opened Retro Egg Basket of I Has
2620524562,Nightmare Guitar
83704154,Colossal Blade
69964719,Trololololo Wand
29532089,Keith's Vengeance Launcher
2291005315,Rogue Bottington Steampunk Zapper
73089190,BuildDelete
73089204,CloneTool
65969758,Native Bow and Arrow
155662087,Anchor Cannon
152824068,Rare Egg Compass 2014
1084980039,Hognob
119917556,Chalk Sword
149612167,Lucky Laser Gun
136213778,Legendary Ice Club
1178843200,Jumanji Rhino
361950795,Golden Roped
18017365,Crimson Katana of the Unsetting Sun
